CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus
C2025,Zoya,63.0,male,user1025@mail.com,Islamabad,Saving,52839.0,2023-06-26,approved
C2026,Zoya,41.0,Male,user1026@mail.com,Lahore,Current,41540.0,2017-07-02,approved
C2027,Zoya,48.0,male,user1027mail.com,Lahore ,Current ,35713.0,2021-08-30,Approved
C2028,Sara,46.0,male,user1028mail.com,Karachi,Current ,38310.0,2020-10-17,
C2029,Ali ,24.0,F,,,saving,71147.0,2018-02-27,approved
C2030,Ahmed,45.0,Male,user1030@mail.com,,Current,37044.0,2017-01-17,approved
C2031,Sara,38.0,Male,user1031@mail.com,,Current ,,2023-08-29,approved
C2032,Zoya,35.0,M,,Karachi,,79695.0,2022-05-08,
C2033,Sana,43.0,Female,,Karachi,saving,48618.0,2017-10-29,Approved
C2034,Sara,39.0,Female,,Karachi,Current ,1444.0,2020-06-25,Approved
C2035,,62.0,male,user1035mail.com,,Current,73242.0,2016-07-04,Approved
C2036,Ahmed,49.0,M,,Karachi,Saving,86901.0,2019-11-24,Rejected
C2037,Sara,22.0,,,Lahore ,Saving,55219.0,2022-07-21,
C2038,Ali ,58.0,Female,,,saving,80940.0,2015-12-20,
C2039,Sana,20.0,,user1039mail.com,Karachi,,,2022-09-05,Rejected
C2040,Ali ,40.0,,,,Current ,,2020-04-18,Rejected
C2041,Ali,22.0,Female,,Islamabad,saving,30927.0,2017-06-11,Rejected
C2042,Ali,24.0,F,user1042mail.com,,Saving,14523.0,2020-12-08,Pending
C2043,Ali ,47.0,,user1043mail.com,Karachi,Current,69118.0,2022-01-11,Approved
C2044,Sara,28.0,,user1044@mail.com,,Current ,57860.0,2021-04-27,Approved
C2045,,61.0,F,user1045mail.com,,,32197.0,2024-06-24,
C2046,Ali,40.0,male,user1046mail.com,,Saving,21195.0,2020-06-13,Pending
C2047,Ahmed,42.0,Female,,Karachi,Current ,80078.0,2019-09-13,Approved
C2048,,39.0,male,user1048mail.com,Islamabad,Current ,4601.0,2015-08-10,Pending
C2049,Ali ,62.0,M,,,,66201.0,2016-09-24,Approved
C2050,Ali,56.0,F,user1050@mail.com,Lahore,Current,33123.0,2020-08-02,Rejected
C2051,Ali ,34.0,,user1051mail.com,Karachi,Current,30631.0,2021-09-23,Rejected
C2052,Sara,47.0,M,user1052@mail.com,,Saving,7778.0,2015-02-11,Approved
C2053,Ali ,57.0,Female,user1053@mail.com,Lahore,Current ,45802.0,2015-10-17,Rejected
C2054,Ali ,49.0,,user1054mail.com,Islamabad,,81366.0,2022-09-20,
C2055,Sana,46.0,male,,,,82158.0,2021-08-18,approved
C2056,,54.0,,user1056@mail.com,Lahore,saving,88862.0,2020-10-15,approved
C2057,Sana,34.0,M,,Lahore ,,67809.0,2018-11-01,Rejected
C2058,Sara,28.0,Male,user1058mail.com,Lahore,saving,93280.0,2016-11-26,Pending
C2059,Ali,27.0,F,user1059mail.com,,saving,66659.0,2015-10-13,
C2060,Ali,,Male,,Islamabad,Current,33376.0,2019-04-06,Rejected
C2061,Sana,20.0,F,user1061mail.com,Karachi,Current ,,2019-10-13,Pending
C2062,Ahmed,64.0,Male,user1062mail.com,,,62949.0,2022-06-03,approved
C2063,Ali,61.0,F,user1063mail.com,Islamabad,,40485.0,2015-11-29,Approved
C2064,Zoya,34.0,F,user1064@mail.com,Karachi,saving,80626.0,2021-05-03,Rejected
C2065,Sara,33.0,Female,user1065@mail.com,Lahore,Current,,2022-11-20,Approved
C2066,Ali ,43.0,,user1066mail.com,Lahore ,Saving,35427.0,2019-11-02,
C2067,Ali ,25.0,male,,Lahore,saving,2574.0,2019-06-18,Pending
C2068,Sana,64.0,Female,user1068@mail.com,Karachi,,91255.0,2020-12-30,Pending
C2069,Ali,27.0,F,,Lahore,Current ,55540.0,2020-04-02,
C2070,Zoya,29.0,,user1070mail.com,Lahore ,saving,,2015-07-14,approved
C2071,,25.0,F,user1071@mail.com,,Saving,79745.0,2015-11-07,Pending
C2072,Zoya,64.0,M,user1072mail.com,Islamabad,Saving,4285.0,2024-01-23,
C2073,Ali,54.0,,,Islamabad,Saving,75457.0,2015-01-27,approved
C2074,Zoya,30.0,Male,user1074mail.com,Lahore ,saving,61656.0,2017-08-02,Approved
C2075,Sana,59.0,M,user1075mail.com,Lahore,,7579.0,2018-12-05,approved
C2076,Ahmed,47.0,male,,Karachi,saving,55306.0,2023-05-12,
C2077,Zoya,64.0,M,user1077mail.com,,saving,56213.0,2017-01-28,
C2078,Ali ,26.0,Female,,Karachi,Saving,50354.0,2016-04-07,Rejected
C2079,Ali,41.0,M,user1079@mail.com,Lahore,Current ,49701.0,2020-07-04,Rejected
C2080,Ahmed,29.0,,,Karachi,,25061.0,2020-07-30,Rejected
C2081,,22.0,F,user1081mail.com,Karachi,Saving,2601.0,2016-07-26,Rejected
C2082,Sara,60.0,Female,user1082@mail.com,,,87781.0,2024-08-02,Approved
C2083,Zoya,54.0,Male,user1083mail.com,Karachi,,68508.0,2018-02-14,Approved
C2084,Zoya,19.0,M,user1084@mail.com,Lahore ,,64622.0,2021-01-13,approved
C2085,Sara,38.0,,,Lahore,saving,27823.0,2020-12-26,Approved
C2086,Sana,48.0,Male,user1086mail.com,Karachi,Saving,86366.0,2020-04-06,
C2087,Sara,48.0,M,,Islamabad,saving,10206.0,2024-11-08,
C2088,Sara,53.0,M,user1088@mail.com,Lahore,Current ,69361.0,2019-07-13,
C2089,Ahmed,36.0,M,user1089@mail.com,Lahore ,Current,60461.0,2023-06-22,Rejected
C2090,Ali,43.0,F,user1090@mail.com,Karachi,saving,16945.0,2022-10-05,Approved
C2091,Ahmed,20.0,Male,,,Saving,34735.0,2023-07-21,Rejected
C2092,Zoya,38.0,,,Karachi,Saving,64597.0,2021-11-25,Rejected
C2093,Sara,26.0,male,,Islamabad,saving,64295.0,2020-01-28,Pending
C2094,Zoya,61.0,F,user1094@mail.com,Karachi,saving,45576.0,2020-01-07,Approved
C2095,Zoya,41.0,male,,Karachi,saving,,2020-05-29,approved
C2096,Sana,20.0,Male,user1096@mail.com,Karachi,saving,21470.0,2023-09-23,Pending
C2097,Ali,32.0,M,,Islamabad,Current ,,2020-04-03,Rejected
C2098,Zoya,41.0,male,,Lahore,Current,17302.0,2015-12-20,Pending
C2099,Ali ,41.0,Female,user1099mail.com,,saving,26989.0,2018-09-13,approved
C2100,Ahmed,39.0,,user1100@mail.com,,saving,69577.0,2021-12-21,approved
C2101,Sana,45.0,Female,,Lahore ,saving,26236.0,2019-12-09,Rejected
C2102,Ali,28.0,Male,,Karachi,Current,37735.0,2021-07-26,Rejected
C2103,Sana,19.0,F,user1103@mail.com,Lahore,Current ,,2019-06-15,approved
C2104,Sana,45.0,,user1104@mail.com,Lahore ,,82344.0,2022-05-28,approved
C2105,Ali ,52.0,M,user1105@mail.com,Karachi,Current ,27486.0,2023-05-01,Approved
C2106,Ali ,57.0,,,Islamabad,Saving,22537.0,2016-10-26,Rejected
C2107,Ahmed,51.0,Male,user1107mail.com,Lahore,Current,24373.0,2023-09-13,
C2108,Ali ,29.0,,user1108@mail.com,Islamabad,Current,30190.0,2021-06-06,Pending
C2109,Ali ,42.0,M,,Lahore ,Saving,94047.0,2020-01-08,Pending
C2110,Zoya,51.0,male,,Karachi,Saving,24701.0,2023-11-27,Approved
C2111,Ali ,40.0,M,,Karachi,saving,94725.0,2024-05-22,
C2112,Ali,42.0,,,Lahore,,76361.0,2023-04-12,Rejected
C2113,Ali,41.0,,user1113mail.com,Lahore,,66685.0,2020-10-11,Approved
C2114,,60.0,Male,user1114mail.com,,Saving,84510.0,2022-09-26,Rejected
C2115,Zoya,26.0,,user1115@mail.com,Islamabad,Current,26200.0,2024-02-25,
C2116,Ali ,61.0,F,user1116mail.com,Lahore ,Current ,2788.0,2018-05-17,approved
C2117,Ahmed,43.0,Male,user1117mail.com,Karachi,Saving,33232.0,2022-07-10,
C2118,Sana,35.0,Female,user1118@mail.com,Lahore,Current ,1221.0,2015-08-18,approved
C2119,Ali ,58.0,M,user1119@mail.com,Karachi,Current ,4152.0,2019-07-22,Rejected
C2120,Ali,28.0,male,user1120@mail.com,Islamabad,Current ,4968.0,2018-07-29,Rejected
C2121,Ali,45.0,,user1121@mail.com,Karachi,Current,11831.0,2017-11-12,
C2122,Ali ,52.0,male,user1122@mail.com,Karachi,Saving,64577.0,2016-06-15,
C2123,Zoya,22.0,Male,user1123mail.com,Karachi,Current,4884.0,2022-08-03,
C2124,Ali,28.0,F,,Lahore ,saving,73106.0,2022-07-07,Approved
C2125,,60.0,M,,Karachi,Current ,2847.0,2021-04-22,Pending
C2126,Ahmed,19.0,Male,user1126mail.com,,,25045.0,2016-09-23,
C2127,Ali,56.0,male,user1127@mail.com,Lahore,Current ,96492.0,2024-12-03,
C2128,Sana,62.0,Male,user1128@mail.com,Lahore ,Current ,23389.0,2023-11-09,Rejected
C2129,Sara,35.0,male,,,Current ,11170.0,2019-04-03,
C2130,Zoya,27.0,,user1130mail.com,Karachi,Current ,,2015-12-11,
C2131,Ali,38.0,F,user1131@mail.com,Karachi,Current ,87374.0,2015-03-30,
C2132,Zoya,51.0,male,user1132mail.com,Karachi,Saving,44959.0,2021-12-01,Rejected
C2133,Zoya,31.0,,user1133mail.com,Islamabad,,36502.0,2019-09-01,Approved
C2134,Ahmed,61.0,F,,Lahore,Saving,64814.0,2020-12-01,Rejected
C2135,Sara,32.0,F,user1135@mail.com,,,1892.0,2015-09-29,approved
C2136,Ali,52.0,Male,user1136@mail.com,Islamabad,Saving,9199.0,2023-09-23,Rejected
C2137,Ali ,26.0,Male,user1137@mail.com,,,86411.0,2016-02-01,Rejected
C2138,Sara,31.0,Male,user1138mail.com,Lahore,Saving,77764.0,2016-02-22,
C2139,Ahmed,56.0,male,,Lahore,,34812.0,2022-10-13,Approved
C2140,Ahmed,30.0,male,user1140@mail.com,Karachi,Current,25945.0,2015-11-09,Pending
C2141,Ali,47.0,M,,,Current ,29963.0,2023-07-31,approved
C2142,Ali ,,Female,user1142@mail.com,Lahore ,Current ,35609.0,2022-07-08,approved
C2143,Ali ,25.0,Male,,Karachi,saving,62090.0,2019-06-16,approved
C2144,Ali,28.0,,user1144mail.com,Karachi,,69373.0,2022-04-20,Rejected
C2145,,32.0,,,Lahore,Saving,15937.0,2023-03-18,
C2146,Ahmed,33.0,,,Lahore ,Current ,64119.0,2015-12-09,Approved
C2147,,57.0,Male,user1147mail.com,Karachi,,5441.0,2019-04-19,Pending
C2148,Ali,64.0,F,user1148mail.com,Lahore,Current,,2019-06-26,Rejected
C2149,Sara,54.0,M,user1149mail.com,Lahore,Current ,8395.0,2021-09-15,
C2150,Ali,29.0,,,Lahore,Current ,,2016-10-15,Approved
C2151,Ali,21.0,M,,Lahore,Current,32924.0,2021-10-24,
C2152,Sana,42.0,,,Islamabad,Current,93905.0,2016-04-18,
C2153,Zoya,38.0,F,user1153mail.com,Lahore ,Current,87518.0,2019-09-25,Pending
C2154,Zoya,28.0,male,user1154@mail.com,Lahore,Current,87152.0,2016-06-23,Rejected
C2155,Zoya,27.0,F,,Lahore,Saving,41649.0,2021-03-14,Rejected
C2156,Sana,48.0,M,,Lahore ,Current,45158.0,2015-03-08,
C2157,Sana,39.0,Female,user1157@mail.com,Karachi,,88015.0,2019-11-11,Rejected
C2158,Ali,59.0,Female,user1158mail.com,Karachi,,34930.0,2022-12-07,Approved
C2159,Ali ,50.0,,,,Current,,2021-06-13,approved
C2160,Zoya,54.0,,,Karachi,Current,53886.0,2023-10-25,Pending
C2161,,34.0,,user1161mail.com,,Current ,50202.0,2015-06-12,Pending
C2162,,40.0,M,,Karachi,,43557.0,2017-10-18,approved
C2163,,40.0,Male,user1163mail.com,Lahore ,Current ,92271.0,2017-04-30,Pending
C2164,Ahmed,36.0,M,,Lahore,Saving,,2023-07-28,approved
C2165,,37.0,F,user1165@mail.com,,Current ,93928.0,2022-12-28,
C2166,Ahmed,32.0,male,,Karachi,Current,,2022-10-28,Rejected
C2167,Ahmed,35.0,,,,Current,31672.0,2015-11-23,
C2168,Zoya,61.0,M,user1168@mail.com,Karachi,saving,93832.0,2019-02-27,
C2169,Zoya,39.0,Female,user1169@mail.com,,Current,43308.0,2016-04-03,Rejected
C2170,Sana,28.0,Male,user1170@mail.com,,Current,79520.0,2024-11-11,Pending
C2171,Sara,27.0,Male,,Lahore,Current ,95922.0,2019-09-11,Pending
C2172,Ali,35.0,Male,,Islamabad,Current,1151.0,2020-01-01,
C2173,Sara,20.0,Female,user1173@mail.com,Karachi,Current ,35127.0,2020-08-27,
C2174,Ahmed,51.0,male,,Karachi,Current,35681.0,2022-10-29,
C2175,Ali,23.0,,user1175@mail.com,Karachi,Current,87693.0,2019-05-23,Pending
C2176,,30.0,Male,user1176@mail.com,Karachi,Current,45465.0,2018-04-06,approved
C2177,Sana,51.0,F,,Karachi,saving,16815.0,2018-10-27,
C2178,Zoya,26.0,F,,Lahore,,64446.0,2023-05-19,approved
C2179,,40.0,Male,,Karachi,Current,83781.0,2020-06-09,approved
C2180,Ahmed,21.0,Male,user1180@mail.com,Karachi,Current,40274.0,2021-11-22,
C2181,Sara,36.0,Female,user1181mail.com,Islamabad,,34961.0,2017-03-04,
C2182,Ahmed,34.0,,,Karachi,,73718.0,2020-07-10,approved
C2183,Zoya,53.0,Female,,Islamabad,Current ,33429.0,2016-11-16,approved
C2184,Ali ,35.0,M,user1184mail.com,Lahore,Saving,36141.0,2021-12-20,Pending
C2185,Ali ,40.0,F,,Islamabad,Current,6620.0,2016-02-17,Approved
C2186,Ali,57.0,Female,,Islamabad,saving,41891.0,2023-12-31,Rejected
C2187,Ali ,64.0,F,user1187mail.com,Islamabad,,77354.0,2020-05-27,
C2188,Sana,27.0,male,,Lahore,,41892.0,2022-12-15,Approved
C2189,,25.0,Male,user1189mail.com,Lahore ,Saving,,2021-05-09,Approved
C2190,Sara,38.0,Male,user1190@mail.com,Lahore,saving,85157.0,2022-04-25,
C2191,Ali ,23.0,F,,Lahore ,saving,,2020-07-16,approved
C2192,Sana,36.0,Female,user1192mail.com,Lahore ,Current ,76762.0,2015-05-02,approved
C2193,Ali ,49.0,F,user1193@mail.com,,Current,86440.0,2018-08-15,Pending
C2194,Ali ,,Female,,Karachi,saving,11583.0,2015-03-26,
C2195,Sara,50.0,Female,user1195@mail.com,Islamabad,Current ,55822.0,2017-02-12,Pending
C2196,,59.0,Male,,Karachi,Current,76700.0,2024-02-14,Pending
C2197,Sana,56.0,male,user1197@mail.com,Karachi,Saving,67117.0,2016-12-14,
C2198,Zoya,38.0,M,user1198mail.com,Islamabad,,16674.0,2024-01-06,Approved
C2199,Ali ,19.0,M,user1199mail.com,Karachi,,30217.0,2022-03-07,Approved
C2200,Sara,19.0,Male,,Lahore ,,1954.0,2020-11-12,
C2201,Sana,40.0,Female,user1201mail.com,,Current ,4806.0,2015-07-09,Pending
C2202,Ahmed,25.0,,,Lahore ,saving,89202.0,2015-11-17,approved
C2203,,39.0,F,,Lahore ,Current ,,2024-04-15,approved
C2204,Ahmed,57.0,M,,Lahore ,Current ,16575.0,2022-12-11,Approved
C2205,Sara,53.0,F,user1205mail.com,Islamabad,Current,76874.0,2018-01-28,
C2206,Sana,35.0,,,Karachi,,36971.0,2019-11-28,approved
C2207,Sara,39.0,F,,Lahore ,saving,78312.0,2020-06-18,approved
C2208,Ali,25.0,,user1208mail.com,Karachi,Current ,91659.0,2019-04-16,
C2209,Ali ,19.0,F,,,Current ,55202.0,2018-08-28,Rejected
C2210,Ahmed,22.0,Male,user1210mail.com,Lahore,Saving,74615.0,2017-01-21,approved
C2211,Zoya,31.0,male,,Lahore ,Current ,49405.0,2015-01-12,
C2212,Ali,57.0,F,,Islamabad,Saving,,2023-05-27,Rejected
C2213,Sana,52.0,,user1213mail.com,Karachi,Current ,2114.0,2022-03-25,
C2214,Sana,56.0,male,user1214mail.com,Lahore,,43589.0,2016-04-06,approved
C2215,Ali ,51.0,male,user1215mail.com,Karachi,,11770.0,2022-07-30,Approved
C2216,Ahmed,63.0,F,,Karachi,Current ,29205.0,2015-08-03,approved
C2217,Ahmed,53.0,,,Islamabad,Saving,28453.0,2018-10-31,Approved
C2218,Ahmed,60.0,Male,,Karachi,Current,2660.0,2016-02-04,
C2219,Sara,51.0,,,Lahore ,Saving,44311.0,2020-08-19,Approved
C2220,Ali ,40.0,F,,Lahore,Current ,58324.0,2017-04-02,Rejected
C2221,,26.0,Male,,Lahore ,Current,58671.0,2021-04-01,Rejected
C2222,Sana,29.0,Female,,Karachi,saving,35711.0,2024-09-26,approved
C2223,Ali ,62.0,Male,user1223mail.com,,Current,68443.0,2015-07-07,Approved
C2224,Zoya,28.0,F,user1224@mail.com,Lahore,saving,57648.0,2016-08-25,Approved
C2225,Ali ,39.0,F,user1225@mail.com,Islamabad,Current ,96692.0,2017-07-31,
C2226,Ali ,63.0,F,user1226@mail.com,Karachi,,17040.0,2015-05-03,Pending
C2227,Ahmed,63.0,Female,user1227mail.com,Islamabad,,54320.0,2015-02-28,Pending
C2228,,19.0,Female,,Islamabad,Saving,10814.0,2022-06-27,Approved
C2229,Ali ,63.0,male,,Lahore ,saving,97240.0,2017-03-03,Pending
C2230,Zoya,60.0,Male,,Islamabad,Current ,18157.0,2019-03-31,Pending
C2231,Ahmed,31.0,F,user1231mail.com,Karachi,Current ,73335.0,2024-09-30,
C2232,Ali,40.0,male,,Karachi,Saving,20728.0,2020-06-08,
C2233,,49.0,F,user1233@mail.com,Karachi,,75067.0,2022-10-01,
C2234,Ahmed,23.0,Male,user1234@mail.com,Islamabad,saving,24125.0,2019-03-14,
C2235,Zoya,46.0,M,user1235@mail.com,Lahore ,saving,27309.0,2021-08-13,Pending
C2236,Ali ,50.0,,user1236mail.com,Lahore,Current ,41047.0,2018-08-10,Pending
C2237,Sara,56.0,,user1237mail.com,Islamabad,,20424.0,2016-02-22,approved
C2238,Zoya,37.0,male,user1238mail.com,Karachi,Saving,99403.0,2020-06-08,Pending
C2239,Ali ,62.0,F,,,Current ,59535.0,2018-07-13,Pending
C2240,Zoya,56.0,Female,,Islamabad,Current,86481.0,2022-03-18,Rejected
C2241,Ali,20.0,M,user1241mail.com,Karachi,saving,1314.0,2020-10-11,Rejected
C2242,Ahmed,37.0,Male,,Lahore ,Current,27123.0,2023-01-04,approved
C2243,Ali ,61.0,Male,user1243mail.com,Karachi,Current,87521.0,2015-05-09,Pending
C2244,Zoya,43.0,,user1244@mail.com,,saving,73252.0,2017-04-22,Rejected
C2245,,18.0,male,,Lahore,Saving,77428.0,2016-02-02,approved
C2246,Ali ,58.0,F,user1246@mail.com,Lahore ,,,2017-01-27,Pending
C2247,Zoya,28.0,male,,Lahore,Current ,96957.0,2022-12-21,Pending
C2248,Zoya,40.0,Female,user1248mail.com,Lahore ,Current,56417.0,2016-06-18,Approved
C2249,Zoya,50.0,male,,,,32970.0,2016-12-20,Rejected
C2250,,20.0,M,user1250mail.com,Lahore ,,59623.0,2019-09-17,
C2251,Sana,31.0,Female,user1251@mail.com,Karachi,Saving,13456.0,2016-09-26,Approved
C2252,Zoya,19.0,Male,,Lahore,Current ,36948.0,2018-07-13,
C2253,Ahmed,56.0,,,Karachi,Current ,88674.0,2019-07-21,Approved
C2254,Zoya,30.0,,user1254mail.com,Lahore,Current ,87480.0,2018-06-18,Approved
C2255,Ali,55.0,Female,,Islamabad,Current,36604.0,2022-07-13,Pending
C2256,Sana,,Female,user1256mail.com,Lahore ,Current ,87457.0,2015-10-15,Rejected
C2257,,,F,,Lahore ,saving,,2018-12-22,
C2258,,,M,,Islamabad,Current ,75894.0,2017-12-06,
C2259,Zoya,50.0,M,user1259@mail.com,Islamabad,Current ,65561.0,2023-08-11,
C2260,Sana,59.0,Female,user1260@mail.com,Karachi,saving,61313.0,2024-02-07,Rejected
C2261,Zoya,39.0,F,user1261mail.com,Karachi,saving,58790.0,2016-01-20,approved
C2262,Ahmed,19.0,M,user1262@mail.com,Lahore,Current,81345.0,2017-02-25,Approved
C2263,Ali ,42.0,F,user1263mail.com,Lahore,Saving,47878.0,2016-11-07,
C2264,Ali ,49.0,M,user1264mail.com,Karachi,Saving,94680.0,2016-05-16,approved
C2265,Ahmed,35.0,male,user1265mail.com,Karachi,,91762.0,2023-06-06,approved
C2266,Sara,60.0,F,user1266mail.com,Lahore,,69228.0,2015-05-01,Approved
C2267,Ali,39.0,F,user1267mail.com,Lahore,,49525.0,2017-12-06,Approved
C2268,Ahmed,26.0,,,Lahore ,Current,74778.0,2019-10-18,approved
C2269,Ali,39.0,Female,user1269mail.com,Lahore ,saving,46836.0,2017-01-13,Rejected
C2270,Zoya,32.0,Male,user1270mail.com,Islamabad,,30444.0,2019-08-20,Rejected
C2271,Sara,52.0,M,user1271mail.com,Karachi,Current ,,2016-08-11,Pending
C2272,Zoya,61.0,Male,,Karachi,Current,,2024-11-28,Rejected
C2273,Zoya,33.0,F,user1273@mail.com,Karachi,saving,28598.0,2020-12-22,Approved
C2274,Sara,52.0,Male,user1274mail.com,Karachi,Saving,58599.0,2016-10-19,approved
C2275,Ali ,30.0,,user1275mail.com,Islamabad,Saving,90807.0,2019-02-27,Pending
C2276,Ali ,44.0,Female,user1276mail.com,Lahore,saving,66341.0,2015-06-09,
C2277,Zoya,32.0,,,Karachi,Current,60365.0,2018-05-26,Pending
C2278,Sana,58.0,male,,Karachi,Current,76655.0,2024-04-05,approved
C2279,Sara,43.0,Female,,Karachi,,71438.0,2017-11-28,
C2280,Ali ,28.0,,,Lahore ,Current,24925.0,2022-04-04,approved
C2281,Ali ,43.0,Male,user1281mail.com,Karachi,Saving,93551.0,2022-01-12,
C2282,Ali,37.0,,user1282@mail.com,Lahore ,,75350.0,2016-10-15,Rejected
C2283,Zoya,48.0,,user1283mail.com,Islamabad,saving,16515.0,2020-07-28,
C2284,Sana,29.0,Female,user1284mail.com,Lahore ,,34314.0,2020-05-26,Pending
C2285,,26.0,male,,Islamabad,saving,37310.0,2024-07-02,Rejected
C2286,Ahmed,25.0,,user1286mail.com,Karachi,Saving,34051.0,2022-09-11,Approved
C2287,Ahmed,64.0,F,user1287@mail.com,Karachi,Current ,50189.0,2020-03-01,Rejected
C2288,,63.0,Female,user1288mail.com,,saving,40957.0,2019-11-08,Approved
C2289,Ali,26.0,,user1289@mail.com,,Saving,12685.0,2024-02-10,Approved
C2290,,38.0,M,user1290@mail.com,Karachi,Current ,45798.0,2017-01-25,Pending
C2291,,33.0,M,user1291mail.com,Lahore,Saving,83675.0,2024-12-10,
C2292,Ahmed,48.0,M,,Lahore ,Current ,78882.0,2020-08-01,Pending
C2293,Sara,50.0,Male,,Lahore,Saving,87833.0,2017-11-13,approved
C2294,Ahmed,27.0,,,,Saving,40497.0,2023-06-25,
C2295,Ahmed,32.0,,user1295@mail.com,Islamabad,saving,31852.0,2016-01-08,
C2296,Sara,50.0,Female,user1296@mail.com,Lahore,Current ,2284.0,2015-05-19,Pending
C2297,Sana,63.0,M,user1297mail.com,Karachi,saving,65609.0,2023-11-09,Approved
C2298,Sara,30.0,,user1298@mail.com,Lahore,Current ,3022.0,2017-12-13,Pending
C2299,,49.0,Female,user1299mail.com,Lahore,Saving,34096.0,2020-02-15,approved
C2300,Ahmed,43.0,M,user1300mail.com,Karachi,Saving,21747.0,2022-08-09,Approved
C2301,Sara,20.0,male,user1301@mail.com,Lahore ,Saving,32873.0,2023-10-05,Pending
C2302,Ali,36.0,male,,,Current,32714.0,2022-04-08,Rejected
C2303,Sara,54.0,male,,,Current,93951.0,2024-06-04,Approved
C2304,Ali,38.0,Female,,Lahore ,saving,2425.0,2020-01-11,approved
C2305,Ahmed,33.0,male,,Karachi,saving,99777.0,2024-05-23,
C2306,Zoya,38.0,F,,Karachi,Current ,92131.0,2019-02-11,approved
C2307,,64.0,M,,Karachi,Current,72954.0,2021-04-22,approved
C2308,Sana,53.0,F,,,Saving,59308.0,2019-10-01,Pending
C2309,,28.0,M,,Islamabad,Current,61368.0,2017-09-10,approved
C2310,Sana,34.0,Female,user1310@mail.com,Karachi,Saving,59622.0,2017-03-12,Rejected
C2311,Sana,21.0,M,,Islamabad,Current,3370.0,2019-09-25,Rejected
C2312,Ahmed,39.0,male,,Lahore ,saving,71301.0,2021-12-11,approved
C2313,Ali ,,M,user1313@mail.com,Karachi,Saving,64406.0,2022-10-24,Approved
C2314,Ali ,29.0,male,user1314mail.com,Karachi,saving,13690.0,2020-07-18,approved
C2315,Ali ,20.0,M,user1315@mail.com,Lahore ,Current ,8118.0,2023-10-25,Approved
C2316,Ali,61.0,F,user1316mail.com,Lahore ,saving,32854.0,2022-03-03,
C2317,Sara,20.0,Male,user1317@mail.com,Lahore,,33615.0,2019-04-17,Pending
C2318,Zoya,33.0,,user1318@mail.com,,Current,75690.0,2020-11-09,approved
C2319,Sara,51.0,Male,user1319@mail.com,Karachi,Current,57838.0,2023-12-11,
C2320,,39.0,M,user1320@mail.com,Karachi,,61369.0,2016-10-06,
C2321,Ali,54.0,M,user1321mail.com,Karachi,,99828.0,2022-03-20,Pending
C2322,Zoya,54.0,male,,Lahore,Saving,82413.0,2015-09-24,Approved
C2323,Sara,19.0,male,,Islamabad,Saving,41679.0,2017-01-31,Rejected
C2324,Sana,63.0,F,user1324@mail.com,Lahore,Saving,,2023-07-11,approved
C2325,Ali,21.0,,,Islamabad,,4643.0,2023-01-01,Approved
C2326,Ali,21.0,Male,user1326@mail.com,Islamabad,Current,5350.0,2021-12-29,Pending
C2327,Ali ,56.0,M,user1327mail.com,Lahore ,Saving,5957.0,2016-03-03,Pending
C2328,Zoya,48.0,F,,Karachi,Saving,4746.0,2022-03-28,
C2329,Ali ,55.0,F,user1329@mail.com,Islamabad,Current,87034.0,2018-02-21,approved
C2330,Sana,42.0,Male,,Karachi,Saving,20358.0,2017-01-03,
C2331,Ahmed,59.0,F,,Karachi,saving,87669.0,2023-07-23,Pending
C2332,Ahmed,20.0,Female,,Lahore,saving,75932.0,2017-07-08,Approved
C2333,Sana,30.0,,user1333mail.com,,Saving,,2016-03-14,Pending
C2334,Ahmed,36.0,Male,,Karachi,,86810.0,2023-11-22,approved
C2335,Zoya,55.0,Female,user1335mail.com,Islamabad,Current,26580.0,2022-05-07,Rejected
C2336,Sara,61.0,Female,user1336mail.com,Islamabad,,14275.0,2015-01-31,
C2337,Sara,,,user1337@mail.com,Karachi,,54434.0,2024-09-06,approved
C2338,Sara,25.0,Male,user1338@mail.com,,saving,59924.0,2016-04-11,Rejected
C2339,Sana,18.0,Male,,Karachi,saving,99041.0,2023-02-21,
C2340,Zoya,59.0,F,,Lahore,Current,27878.0,2023-06-18,Rejected
