CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus,Balance_PKR,Gender_Code
C2688,Ali,23,Male,user1688mail.com,Unknown,Current,0,2024-12-27,Pending,0 Rs,1
C2689,Unknown,32,Male,Not provided,Karachi,Unavailable,27780,2017-08-09,Pending,27780 Rs,1
C2690,Ahmed,31,Male,Not provided,Lahore,Unavailable,30332,2019-12-15,Pending,30332 Rs,1
C2691,Unknown,24,Male,user1691@mail.com,Lahore,Current,40443,2021-08-23,Pending,40443 Rs,1
C2692,Ali,50,Male,user1692mail.com,Karachi,Current,47077,2021-12-27,Approved,47077 Rs,1
C2693,Sara,22,Male,user1693@mail.com,Unknown,Unavailable,69338,2016-11-27,Pending,69338 Rs,1
C2694,Zoya,25,Unknown,Not provided,Lahore,Unavailable,52747,2017-04-26,Approved,52747 Rs,2
C2695,Sara,28,Female,Not provided,Lahore,Current,24885,2023-05-22,Approved,24885 Rs,0
C2696,Zoya,42,Male,Not provided,Unknown,Unavailable,93695,2024-07-31,Pending,93695 Rs,1
C2697,Sana,50,Male,user1697@mail.com,Islamabad,Current,96570,2016-05-17,Approved,96570 Rs,1
C2698,Zoya,23,Female,user1698mail.com,Karachi,Saving,0,2018-09-29,Rejected,0 Rs,0
C2699,Zoya,50,Female,user1699@mail.com,Islamabad,Current,76503,2015-08-23,Approved,76503 Rs,0
C2700,Zoya,45,Male,Not provided,Karachi,Saving,45727,2019-03-13,Missing,45727 Rs,1
C2701,Sara,31,Female,user1701mail.com,Unknown,Saving,30488,2015-05-10,Missing,30488 Rs,0
C2702,Ali,26,Male,user1702mail.com,Lahore,Current,11498,2015-08-27,Pending,11498 Rs,1
C2703,Zoya,49,Male,Not provided,Karachi,Current,38967,2016-05-24,Missing,38967 Rs,1
C2704,Ali,62,Male,user1704mail.com,Unknown,Saving,97279,2017-01-01,Pending,97279 Rs,1
C2705,Ali,28,Female,Not provided,Unknown,Current,71922,2015-12-19,Missing,71922 Rs,0
C2706,Ahmed,53,Unknown,user1706@mail.com,Karachi,Current,80880,2022-08-09,Rejected,80880 Rs,2
C2707,Unknown,19,Male,Not provided,Unknown,Saving,62259,2018-12-28,Rejected,62259 Rs,1
C2708,Zoya,52,Male,user1708@mail.com,Karachi,Current,95188,2018-01-16,Approved,95188 Rs,1
C2709,Unknown,21,Male,user1709mail.com,Unknown,Current,67344,2023-08-22,Rejected,67344 Rs,1
C2710,Ali,64,Female,Not provided,Karachi,Saving,41630,2019-06-27,Approved,41630 Rs,0
C2711,Sana,40,Female,Not provided,Karachi,Current,22596,2015-12-27,Missing,22596 Rs,0
C2712,Ali,24,Male,user1712mail.com,Karachi,Current,40409,2024-01-15,Pending,40409 Rs,1
C2713,Ahmed,37,Unknown,Not provided,Karachi,Current,23521,2016-09-11,Approved,23521 Rs,2
C2714,Ali,59,Male,user1714@mail.com,Lahore,Current,69813,2022-07-04,Approved,69813 Rs,1
C2715,Sana,29,Male,Not provided,Lahore,Saving,25456,2019-08-20,Approved,25456 Rs,1
C2716,Sana,18,Female,user1716@mail.com,Unknown,Unavailable,4279,2024-10-06,Approved,4279 Rs,0
C2717,Ali,53,Female,Not provided,Karachi,Saving,89707,2023-07-22,Rejected,89707 Rs,0
C2718,Unknown,47,Unknown,user1718mail.com,Unknown,Saving,0,2015-07-27,Pending,0 Rs,2
C2719,Ali,41,Unknown,user1719mail.com,Karachi,Saving,62389,2022-11-22,Rejected,62389 Rs,2
C2720,Ali,63,Female,Not provided,Lahore,Saving,56077,2021-12-03,Missing,56077 Rs,0
C2721,Zoya,62,Male,user1721mail.com,Karachi,Current,44619,2016-06-28,Missing,44619 Rs,1
C2722,Sara,64,Female,user1722@mail.com,Lahore,Current,49601,2016-01-31,Missing,49601 Rs,0
C2723,Ali,44,Male,Not provided,Lahore,Saving,91665,2016-01-16,Approved,91665 Rs,1
C2724,Ali,46,Male,user1724@mail.com,Lahore,Unavailable,28601,2023-11-14,Approved,28601 Rs,1
C2725,Sana,56,Male,user1725mail.com,Unknown,Saving,55157,2022-07-15,Rejected,55157 Rs,1
C2726,Ali,29,Male,Not provided,Karachi,Saving,71160,2017-12-27,Pending,71160 Rs,1
C2727,Unknown,23,Male,user1727mail.com,Lahore,Unavailable,70543,2019-04-18,Pending,70543 Rs,1
C2728,Sana,35,Male,user1728@mail.com,Karachi,Saving,78298,2019-12-13,Approved,78298 Rs,1
C2729,Sara,29,Male,user1729@mail.com,Karachi,Current,25816,2017-01-06,Approved,25816 Rs,1
C2730,Ali,51,Unknown,user1730@mail.com,Lahore,Unavailable,0,2019-06-22,Missing,0 Rs,2
C2731,Ahmed,55,Female,user1731mail.com,Islamabad,Saving,96345,2024-12-26,Approved,96345 Rs,0
C2732,Unknown,41,Unknown,Not provided,Karachi,Current,52447,2017-02-12,Approved,52447 Rs,2
C2733,Ali,45,Unknown,Not provided,Unknown,Unavailable,50065,2017-06-19,Approved,50065 Rs,2
C2734,Ali,32,Male,user1734mail.com,Karachi,Saving,8654,2022-01-24,Missing,8654 Rs,1
C2735,Ali,32,Male,user1735@mail.com,Unknown,Saving,56530,2016-02-21,Rejected,56530 Rs,1
C2736,Ali,27,Unknown,user1736@mail.com,Unknown,Unavailable,38208,2023-01-19,Approved,38208 Rs,2
C2737,Sana,34,Male,user1737@mail.com,Lahore,Saving,37659,2015-12-31,Approved,37659 Rs,1
C2738,Unknown,46,Male,Not provided,Karachi,Current,76111,2018-03-13,Approved,76111 Rs,1
C2739,Ahmed,59,Unknown,Not provided,Lahore,Saving,47248,2022-03-24,Pending,47248 Rs,2
C2740,Sana,50,Male,Not provided,Karachi,Current,11664,2023-05-19,Approved,11664 Rs,1
C2741,Zoya,34,Female,user1741mail.com,Islamabad,Unavailable,78486,2016-02-28,Approved,78486 Rs,0
C2742,Zoya,44,Male,Not provided,Lahore,Unavailable,90923,2017-10-30,Pending,90923 Rs,1
C2743,Sara,24,Female,user1743@mail.com,Unknown,Current,32503,2023-09-23,Missing,32503 Rs,0
C2744,Unknown,32,Unknown,Not provided,Karachi,Saving,44675,2019-01-10,Approved,44675 Rs,2
C2745,Ali,43,Female,user1745@mail.com,Islamabad,Unavailable,22460,2021-05-23,Pending,22460 Rs,0
C2746,Zoya,24,Male,user1746@mail.com,Karachi,Saving,80150,2018-04-14,Rejected,80150 Rs,1
C2747,Ahmed,63,Male,user1747@mail.com,Karachi,Saving,53908,2019-05-05,Approved,53908 Rs,1
C2748,Sara,24,Unknown,user1748mail.com,Karachi,Unavailable,44555,2020-08-22,Missing,44555 Rs,2
C2749,Zoya,43,Male,Not provided,Karachi,Saving,70461,2023-08-20,Approved,70461 Rs,1
C2750,Sana,49,Male,user1750@mail.com,Karachi,Unavailable,10905,2023-12-19,Pending,10905 Rs,1
C2751,Ali,33,Unknown,user1751mail.com,Karachi,Current,61538,2016-01-14,Approved,61538 Rs,2
C2752,Sara,63,Male,user1752@mail.com,Lahore,Unavailable,95808,2017-02-26,Missing,95808 Rs,1
C2753,Sana,42,Male,Not provided,Islamabad,Saving,24203,2015-05-01,Missing,24203 Rs,1
C2754,Unknown,47,Male,Not provided,Islamabad,Saving,97752,2015-03-31,Missing,97752 Rs,1
C2755,Sana,26,Female,user1755mail.com,Karachi,Saving,53060,2019-01-31,Pending,53060 Rs,0
C2756,Unknown,44,Female,Not provided,Karachi,Unavailable,44664,2015-12-04,Missing,44664 Rs,0
C2757,Sana,48,Unknown,Not provided,Lahore,Current,0,2019-01-18,Approved,0 Rs,2
C2758,Ahmed,32,Male,user1758@mail.com,Lahore,Saving,64818,2020-06-12,Approved,64818 Rs,1
C2759,Ahmed,31,Male,Not provided,Lahore,Current,6598,2022-02-02,Missing,6598 Rs,1
C2760,Sana,54,Male,Not provided,Unknown,Unavailable,50054,2019-12-03,Missing,50054 Rs,1
C2761,Sara,38,Male,Not provided,Lahore,Saving,86499,2018-06-04,Pending,86499 Rs,1
C2762,Ahmed,48,Male,user1762mail.com,Unknown,Saving,49903,2024-04-21,Missing,49903 Rs,1
C2763,Zoya,59,Female,Not provided,Lahore,Current,82852,2016-05-18,Missing,82852 Rs,0
C2764,Unknown,49,Female,user1764mail.com,Unknown,Saving,7489,2019-04-16,Approved,7489 Rs,0
C2765,Sara,54,Unknown,Not provided,Karachi,Saving,39985,2022-04-09,Approved,39985 Rs,2
C2766,Ali,24,Female,user1766@mail.com,Lahore,Saving,81341,2020-11-23,Missing,81341 Rs,0
C2767,Sana,26,Unknown,user1767mail.com,Karachi,Saving,6854,2016-04-18,Pending,6854 Rs,2
C2768,Ali,54,Female,user1768mail.com,Karachi,Unavailable,41933,2016-04-07,Missing,41933 Rs,0
C2769,Ahmed,23,Male,Not provided,Lahore,Current,11294,2018-01-17,Approved,11294 Rs,1
C2770,Sana,38,Male,user1770@mail.com,Karachi,Saving,63082,2023-07-15,Pending,63082 Rs,1
C2771,Sana,23,Male,user1771mail.com,Karachi,Unavailable,83791,2015-12-22,Missing,83791 Rs,1
C2772,Zoya,44,Female,user1772@mail.com,Karachi,Saving,12030,2023-01-14,Pending,12030 Rs,0
C2773,Ahmed,26,Unknown,Not provided,Unknown,Saving,22019,2024-06-18,Rejected,22019 Rs,2
C2774,Ahmed,64,Female,user1774@mail.com,Karachi,Current,98134,2019-03-09,Approved,98134 Rs,0
C2775,Ali,42,Female,user1775mail.com,Karachi,Current,54616,2020-06-24,Approved,54616 Rs,0
C2776,Ali,39,Unknown,user1776mail.com,Lahore,Current,96271,2018-05-05,Rejected,96271 Rs,2
C2777,Ali,58,Male,user1777mail.com,Lahore,Current,35145,2016-03-09,Approved,35145 Rs,1
C2778,Zoya,43,Male,user1778mail.com,Islamabad,Saving,16246,2021-06-03,Rejected,16246 Rs,1
C2779,Sana,44,Male,user1779@mail.com,Karachi,Saving,19192,2016-08-19,Rejected,19192 Rs,1
C2780,Ahmed,20,Unknown,user1780mail.com,Islamabad,Current,44963,2016-02-09,Approved,44963 Rs,2
C2781,Ahmed,49,Female,user1781@mail.com,Islamabad,Current,5907,2023-11-22,Approved,5907 Rs,0
C2782,Unknown,62,Male,Not provided,Islamabad,Current,84747,2020-01-08,Missing,84747 Rs,1
C2783,Sana,29,Female,Not provided,Lahore,Saving,16049,2023-08-17,Rejected,16049 Rs,0
C2784,Ali,52,Female,Not provided,Karachi,Current,65903,2018-12-19,Approved,65903 Rs,0
C2785,Unknown,62,Female,user1785@mail.com,Lahore,Unavailable,97932,2022-11-30,Rejected,97932 Rs,0
C2786,Ali,20,Male,Not provided,Karachi,Saving,51231,2020-11-20,Approved,51231 Rs,1
C2787,Ahmed,61,Female,user1787@mail.com,Karachi,Saving,65773,2022-12-01,Pending,65773 Rs,0
C2788,Sara,34,Male,Not provided,Lahore,Saving,43068,2016-02-24,Approved,43068 Rs,1
C2789,Ali,33,Unknown,user1789mail.com,Unknown,Saving,91829,2018-02-18,Pending,91829 Rs,2
C2790,Ali,25,Female,user1790mail.com,Karachi,Unavailable,60889,2017-06-13,Pending,60889 Rs,0
C2791,Ali,34,Female,user1791@mail.com,Lahore,Saving,93572,2021-06-22,Missing,93572 Rs,0
C2792,Ahmed,18,Female,user1792mail.com,Unknown,Unavailable,90962,2020-09-05,Approved,90962 Rs,0
C2793,Unknown,44,Unknown,Not provided,Karachi,Saving,61291,2019-10-16,Missing,61291 Rs,2
C2794,Unknown,49,Male,user1794mail.com,Unknown,Current,71016,2017-06-27,Pending,71016 Rs,1
C2795,Unknown,28,Unknown,user1795mail.com,Lahore,Saving,10862,2017-04-06,Approved,10862 Rs,2
C2796,Sana,41,Male,Not provided,Karachi,Unavailable,56924,2019-06-11,Missing,56924 Rs,1
C2797,Sana,47,Female,user1797mail.com,Karachi,Saving,63313,2020-12-27,Rejected,63313 Rs,0
C2798,Ali,37,Male,user1798@mail.com,Islamabad,Saving,57683,2023-11-25,Approved,57683 Rs,1
C2799,Sara,31,Female,Not provided,Karachi,Saving,78815,2021-01-28,Approved,78815 Rs,0
C2800,Ali,28,Male,Not provided,Islamabad,Current,33275,2017-01-05,Approved,33275 Rs,1
C2801,Zoya,31,Unknown,Not provided,Karachi,Unavailable,42332,2020-12-21,Approved,42332 Rs,2
C2802,Zoya,48,Female,user1802mail.com,Karachi,Saving,88610,2017-08-30,Rejected,88610 Rs,0
C2803,Zoya,40,Male,Not provided,Lahore,Saving,38331,2021-10-30,Missing,38331 Rs,1
C2804,Sana,22,Male,Not provided,Karachi,Saving,30604,2016-10-03,Approved,30604 Rs,1
C2805,Ali,58,Male,user1805@mail.com,Karachi,Current,93832,2017-02-26,Approved,93832 Rs,1
C2806,Sara,62,Male,Not provided,Lahore,Current,46466,2019-08-24,Rejected,46466 Rs,1
C2807,Ali,52,Female,user1807@mail.com,Lahore,Unavailable,34634,2018-09-05,Missing,34634 Rs,0
C2808,Zoya,49,Male,user1808@mail.com,Karachi,Current,88728,2022-10-27,Rejected,88728 Rs,1
C2809,Sara,57,Male,user1809mail.com,Islamabad,Saving,81655,2020-12-10,Pending,81655 Rs,1
C2810,Ahmed,29,Unknown,user1810mail.com,Karachi,Current,91895,2019-05-05,Missing,91895 Rs,2
C2811,Ahmed,26,Male,Not provided,Unknown,Saving,16843,2024-09-04,Approved,16843 Rs,1
C2812,Zoya,30,Female,Not provided,Karachi,Current,21255,2022-05-10,Rejected,21255 Rs,0
C2813,Unknown,43,Unknown,Not provided,Lahore,Saving,87376,2021-04-13,Rejected,87376 Rs,2
C2814,Ahmed,47,Male,user1814@mail.com,Karachi,Current,51918,2018-12-04,Rejected,51918 Rs,1
C2815,Ali,45,Male,user1815@mail.com,Lahore,Current,93962,2022-05-28,Rejected,93962 Rs,1
C2816,Ahmed,22,Female,user1816@mail.com,Lahore,Current,92402,2024-10-24,Pending,92402 Rs,0
C2817,Unknown,64,Male,Not provided,Unknown,Current,76654,2018-01-13,Pending,76654 Rs,1
C2818,Ahmed,45,Female,user1818mail.com,Karachi,Saving,17320,2024-04-06,Pending,17320 Rs,0
C2819,Sara,53,Male,user1819mail.com,Lahore,Saving,75888,2023-10-19,Approved,75888 Rs,1
C2820,Ahmed,49,Male,Not provided,Lahore,Saving,67368,2021-05-22,Approved,67368 Rs,1
C2821,Ali,52,Male,Not provided,Karachi,Saving,59913,2017-12-31,Rejected,59913 Rs,1
C2822,Ali,50,Male,user1822mail.com,Karachi,Unavailable,68487,2017-12-31,Missing,68487 Rs,1
C2823,Zoya,32,Female,user1823mail.com,Islamabad,Current,86981,2023-09-23,Pending,86981 Rs,0
C2824,Ali,61,Female,Not provided,Islamabad,Current,88784,2019-11-01,Missing,88784 Rs,0
C2825,Sana,32,Female,user1825mail.com,Karachi,Saving,87504,2015-02-07,Pending,87504 Rs,0
C2826,Sara,44,Male,Not provided,Lahore,Unavailable,0,2020-07-28,Pending,0 Rs,1
C2827,Zoya,55,Male,user1827@mail.com,Karachi,Current,50078,2016-11-20,Rejected,50078 Rs,1
C2828,Ali,60,Unknown,user1828mail.com,Islamabad,Current,84983,2020-04-30,Approved,84983 Rs,2
C2829,Unknown,33,Female,user1829@mail.com,Karachi,Current,80602,2024-08-04,Approved,80602 Rs,0
C2830,Zoya,25,Male,user1830@mail.com,Unknown,Current,61359,2018-12-07,Approved,61359 Rs,1
C2831,Ahmed,21,Male,user1831mail.com,Karachi,Unavailable,44366,2017-01-18,Approved,44366 Rs,1
C2832,Sara,27,Female,user1832@mail.com,Unknown,Unavailable,12378,2023-12-18,Pending,12378 Rs,0
C2833,Ali,30,Female,user1833@mail.com,Lahore,Unavailable,5061,2023-12-11,Missing,5061 Rs,0
C2834,Zoya,31,Female,user1834@mail.com,Lahore,Saving,3901,2023-04-24,Rejected,3901 Rs,0
C2835,Ali,43,Female,user1835@mail.com,Islamabad,Unavailable,74759,2016-08-01,Approved,74759 Rs,0
C2836,Sana,34,Male,Not provided,Unknown,Current,81834,2021-11-10,Approved,81834 Rs,1
C2837,Ali,54,Male,Not provided,Unknown,Saving,60341,2023-10-30,Rejected,60341 Rs,1
C2838,Unknown,55,Male,user1838@mail.com,Islamabad,Unavailable,56473,2020-06-15,Pending,56473 Rs,1
C2839,Ahmed,25,Male,Not provided,Lahore,Saving,44792,2022-03-07,Approved,44792 Rs,1
C2840,Unknown,64,Female,user1840mail.com,Unknown,Saving,22001,2017-10-11,Rejected,22001 Rs,0
C2841,Unknown,30,Unknown,Not provided,Lahore,Saving,4359,2020-12-23,Approved,4359 Rs,2
C2842,Unknown,25,Unknown,user1842@mail.com,Unknown,Saving,19455,2020-03-21,Approved,19455 Rs,2
C2843,Zoya,30,Female,Not provided,Lahore,Current,0,2016-09-18,Rejected,0 Rs,0
C2844,Ahmed,37,Female,user1844@mail.com,Karachi,Saving,13469,2017-12-11,Approved,13469 Rs,0
C2845,Ali,44,Male,user1845mail.com,Islamabad,Saving,98743,2021-09-04,Approved,98743 Rs,1
C2846,Sana,20,Male,user1846@mail.com,Lahore,Unavailable,69894,2024-01-14,Approved,69894 Rs,1
C2847,Sana,19,Male,Not provided,Karachi,Current,26966,2016-06-26,Approved,26966 Rs,1
C2848,Unknown,55,Male,user1848mail.com,Islamabad,Saving,68572,2023-10-03,Approved,68572 Rs,1
C2849,Ali,29,Male,Not provided,Lahore,Saving,0,2019-05-06,Approved,0 Rs,1
C2850,Ali,46,Male,Not provided,Lahore,Saving,54298,2022-09-10,Approved,54298 Rs,1
C2851,Zoya,61,Female,user1851@mail.com,Karachi,Current,52686,2022-04-29,Missing,52686 Rs,0
C2852,Unknown,60,Unknown,user1852mail.com,Karachi,Unavailable,78121,2024-08-02,Rejected,78121 Rs,2
C2853,Zoya,56,Unknown,Not provided,Unknown,Saving,7892,2015-02-19,Approved,7892 Rs,2
C2854,Zoya,27,Male,user1854@mail.com,Lahore,Saving,57784,2017-11-09,Rejected,57784 Rs,1
C2855,Sana,55,Male,user1855mail.com,Karachi,Saving,19089,2015-03-13,Approved,19089 Rs,1
C2856,Ahmed,32,Male,user1856@mail.com,Karachi,Unavailable,10900,2023-07-08,Rejected,10900 Rs,1
C2857,Ali,33,Female,user1857@mail.com,Islamabad,Saving,8780,2024-06-23,Rejected,8780 Rs,0
C2858,Ali,53,Male,Not provided,Lahore,Saving,3375,2016-07-20,Approved,3375 Rs,1
C2859,Ali,32,Male,user1859mail.com,Unknown,Saving,70528,2017-04-17,Pending,70528 Rs,1
C2860,Ahmed,24,Male,user1860@mail.com,Lahore,Saving,47156,2023-03-08,Approved,47156 Rs,1
C2861,Sana,42,Female,Not provided,Karachi,Unavailable,57891,2022-01-21,Missing,57891 Rs,0
C2862,Sara,27,Female,user1862mail.com,Unknown,Saving,95788,2023-06-20,Approved,95788 Rs,0
C2863,Unknown,40,Female,user1863mail.com,Lahore,Unavailable,30152,2016-09-24,Pending,30152 Rs,0
C2864,Ali,21,Male,user1864@mail.com,Unknown,Saving,87091,2016-10-30,Missing,87091 Rs,1
C2865,Sara,48,Male,user1865mail.com,Unknown,Saving,74404,2016-10-21,Approved,74404 Rs,1
C2866,Unknown,36,Unknown,Not provided,Islamabad,Unavailable,46505,2024-08-31,Pending,46505 Rs,2
C2867,Unknown,42,Female,user1867@mail.com,Islamabad,Current,85181,2021-07-03,Rejected,85181 Rs,0
C2868,Zoya,48,Male,Not provided,Unknown,Current,34543,2016-01-04,Pending,34543 Rs,1
C2869,Sana,48,Female,user1869mail.com,Karachi,Current,14478,2018-04-20,Rejected,14478 Rs,0
C2870,Ahmed,41,Male,user1870@mail.com,Unknown,Current,37591,2019-06-15,Approved,37591 Rs,1
C2871,Ali,57,Female,user1871mail.com,Lahore,Saving,95786,2022-07-12,Missing,95786 Rs,0
C2872,Unknown,46,Female,Not provided,Lahore,Current,93713,2019-08-29,Approved,93713 Rs,0
C2873,Ali,29,Male,user1873mail.com,Karachi,Current,12012,2022-02-09,Missing,12012 Rs,1
C2874,Ali,57,Unknown,Not provided,Lahore,Current,39598,2016-03-16,Missing,39598 Rs,2
C2875,Ali,38,Unknown,Not provided,Lahore,Saving,28171,2019-10-22,Rejected,28171 Rs,2
C2876,Zoya,27,Male,user1876@mail.com,Islamabad,Saving,0,2016-04-13,Rejected,0 Rs,1
C2877,Sara,53,Male,Not provided,Unknown,Unavailable,91913,2020-10-01,Rejected,91913 Rs,1
C2878,Sara,57,Male,Not provided,Lahore,Saving,96765,2017-07-29,Approved,96765 Rs,1
C2879,Sara,45,Female,Not provided,Lahore,Unavailable,41062,2023-11-28,Pending,41062 Rs,0
C2880,Sara,33,Male,user1880@mail.com,Lahore,Current,25355,2018-06-08,Pending,25355 Rs,1
C2881,Sara,24,Male,Not provided,Unknown,Saving,90081,2019-03-18,Pending,90081 Rs,1
C2882,Sana,48,Female,user1882mail.com,Islamabad,Current,23290,2022-01-27,Approved,23290 Rs,0
C2883,Zoya,34,Unknown,user1883@mail.com,Unknown,Current,45089,2015-11-22,Missing,45089 Rs,2
C2884,Sana,29,Unknown,user1884@mail.com,Lahore,Saving,26153,2021-09-16,Rejected,26153 Rs,2
C2885,Ali,50,Male,user1885@mail.com,Unknown,Current,28396,2016-12-19,Approved,28396 Rs,1
C2886,Ahmed,61,Female,user1886mail.com,Islamabad,Saving,86070,2019-12-24,Pending,86070 Rs,0
C2887,Ahmed,42,Unknown,Not provided,Lahore,Unavailable,19056,2019-05-05,Approved,19056 Rs,2
C2888,Sana,18,Unknown,Not provided,Karachi,Unavailable,90529,2020-01-23,Pending,90529 Rs,2
C2889,Sana,39,Female,Not provided,Karachi,Saving,86261,2018-12-25,Pending,86261 Rs,0
C2890,Ali,50,Female,user1890mail.com,Karachi,Saving,0,2021-01-04,Approved,0 Rs,0
C2891,Sana,30,Male,user1891@mail.com,Lahore,Unavailable,80317,2017-07-09,Approved,80317 Rs,1
C2892,Ahmed,46,Male,Not provided,Islamabad,Current,77280,2024-12-05,Pending,77280 Rs,1
C2893,Ali,43,Female,Not provided,Lahore,Unavailable,74055,2015-09-30,Rejected,74055 Rs,0
C2894,Zoya,47,Unknown,user1894@mail.com,Unknown,Saving,60223,2022-10-28,Pending,60223 Rs,2
C2895,Ali,64,Female,Not provided,Lahore,Current,73714,2018-09-28,Approved,73714 Rs,0
C2896,Sara,61,Male,user1896@mail.com,Lahore,Current,72008,2020-12-01,Approved,72008 Rs,1
C2897,Unknown,61,Male,Not provided,Lahore,Unavailable,5951,2024-10-26,Pending,5951 Rs,1
C2898,Sara,44,Male,user1898mail.com,Karachi,Current,0,2016-02-18,Approved,0 Rs,1
C2899,Sara,33,Male,Not provided,Islamabad,Unavailable,94281,2022-11-17,Rejected,94281 Rs,1
C2900,Sara,30,Male,user1900@mail.com,Lahore,Current,20279,2024-05-18,Missing,20279 Rs,1
C2901,Ali,56,Female,user1901mail.com,Karachi,Current,71560,2020-12-17,Approved,71560 Rs,0
C2902,Zoya,32,Male,user1902mail.com,Lahore,Saving,76906,2016-09-24,Rejected,76906 Rs,1
C2903,Sara,57,Female,Not provided,Karachi,Saving,58048,2019-04-13,Approved,58048 Rs,0
C2904,Ali,30,Female,Not provided,Karachi,Saving,59178,2016-05-21,Missing,59178 Rs,0
C2905,Ali,45,Male,Not provided,Unknown,Saving,37157,2023-08-27,Approved,37157 Rs,1
C2906,Sana,29,Female,Not provided,Lahore,Current,71272,2015-02-18,Pending,71272 Rs,0
C2907,Ahmed,30,Female,user1907@mail.com,Karachi,Saving,9734,2019-11-18,Missing,9734 Rs,0
C2908,Sara,63,Female,user1908mail.com,Karachi,Saving,45841,2019-11-20,Approved,45841 Rs,0
C2909,Ahmed,33,Male,user1909@mail.com,Karachi,Current,61801,2022-03-18,Approved,61801 Rs,1
C2910,Ali,34,Male,Not provided,Karachi,Saving,9619,2024-10-03,Missing,9619 Rs,1
C2911,Ahmed,41,Female,user1911@mail.com,Karachi,Unavailable,60122,2023-11-25,Pending,60122 Rs,0
C2912,Sana,19,Female,user1912@mail.com,Karachi,Unavailable,61134,2022-08-04,Approved,61134 Rs,0
C2913,Sana,62,Male,user1913@mail.com,Islamabad,Saving,68651,2022-10-08,Rejected,68651 Rs,1
C2914,Zoya,45,Unknown,user1914mail.com,Islamabad,Unavailable,24028,2016-12-06,Pending,24028 Rs,2
C2915,Zoya,61,Female,user1915mail.com,Lahore,Current,0,2018-04-21,Missing,0 Rs,0
C2916,Unknown,34,Female,user1916@mail.com,Karachi,Saving,38478,2015-03-04,Pending,38478 Rs,0
C2917,Ali,60,Unknown,user1917mail.com,Islamabad,Current,27957,2020-05-30,Pending,27957 Rs,2
C2918,Ahmed,38,Male,user1918mail.com,Unknown,Unavailable,60163,2024-01-22,Rejected,60163 Rs,1
C2919,Sana,48,Female,Not provided,Karachi,Current,36481,2016-08-22,Rejected,36481 Rs,0
C2920,Ahmed,45,Female,user1920@mail.com,Karachi,Saving,96909,2015-08-19,Approved,96909 Rs,0
C2921,Ali,34,Male,user1921@mail.com,Karachi,Unavailable,77424,2022-09-22,Rejected,77424 Rs,1
C2922,Unknown,51,Female,user1922mail.com,Unknown,Current,57927,2023-01-02,Approved,57927 Rs,0
C2923,Unknown,30,Unknown,user1923@mail.com,Islamabad,Unavailable,72913,2017-01-03,Missing,72913 Rs,2
C2924,Sara,50,Male,user1924mail.com,Unknown,Current,80452,2022-08-04,Pending,80452 Rs,1
C2925,Sara,23,Male,user1925mail.com,Karachi,Unavailable,83474,2016-03-19,Rejected,83474 Rs,1
C2926,Sana,39,Male,Not provided,Unknown,Current,34678,2021-12-25,Approved,34678 Rs,1
C2927,Sana,51,Male,user1927mail.com,Karachi,Unavailable,3081,2017-06-07,Approved,3081 Rs,1
C2928,Ahmed,52,Female,user1928mail.com,Lahore,Current,3287,2017-04-30,Rejected,3287 Rs,0
C2929,Sana,51,Male,user1929@mail.com,Lahore,Current,57842,2018-01-31,Pending,57842 Rs,1
C2930,Ahmed,50,Female,Not provided,Islamabad,Current,12521,2018-03-11,Missing,12521 Rs,0
C2931,Sana,62,Male,user1931@mail.com,Karachi,Current,91190,2019-07-15,Missing,91190 Rs,1
C2932,Sana,63,Male,Not provided,Unknown,Saving,54399,2020-05-27,Missing,54399 Rs,1
C2933,Ali,32,Male,user1933mail.com,Karachi,Current,12980,2017-04-27,Pending,12980 Rs,1
C2934,Ali,53,Female,user1934@mail.com,Lahore,Saving,45477,2017-01-02,Pending,45477 Rs,0
C2935,Zoya,41,Female,user1935@mail.com,Karachi,Unavailable,32517,2024-02-16,Rejected,32517 Rs,0
